id_pracownika;data_wpisu;godzina_wpisu;imie;nazwisko;nr_telefonu;id_zgloszenia;zglaszany_numer_rejestracyjny;powod;potwierdzone
876;2019-04-09;17:41:29;Debra;Schlegel;593495389;316;GS XGGRF;15;Y
825;2020-08-24;20:59:15;Janie;Dempsey;865589038;317;GD PHJ6F;7;N
764;2021-12-17;03:25:59;Kathryn;Koch;168375683;318;GA WAJMZ;22;N
421;2019-01-27;15:50:20;Louise;Eicher;248027873;319;GKS H82HP;27;Y
801;2021-05-30;23:12:25;Olga;Ling;201404815;320;GCZ 62CS7;15;Y
759;2019-02-02;13:41:13;Jonathan;Parkhill;450674824;321;GCZ F414S;22;Y
217;2019-02-16;15:05:31;Martin;Bennett;851265287;322;GD 11XLJ;10;Y
944;2021-10-25;16:04:46;Alisha;Blevins;605103963;323;GD FZSCH;2;Y
894;2019-09-21;22:09:23;Ella;Gaona;661680080;324;GLE PYGWU;2;N
819;2019-08-11;06:21:20;Keith;Royal;064062397;325;GDA 0UG7M;11;N
366;2021-11-23;07:25:55;John;Tsang;912234130;326;GCZ Y8XU6;24;Y
63;2021-07-03;08:25:35;Amy;Erwin;521404620;327;GD RCPF0;8;N
477;2019-02-02;14:42:21;Michelle;Nichols;346178772;328;GKS NWUXK;5;N
857;2019-10-29;23:55:10;Thomas;Toan;927508353;329;GD GTFM7;25;N
677;2020-04-10;16:18:45;Alishia;Molleur;792713903;330;GBY S9T70;21;Y
616;2021-12-21;21:05:13;Robert;Welke;376177910;331;GS 8JG91;11;N
185;2020-07-17;05:45:28;Fredrick;Benson;371120231;332;GDA FZUR8;17;Y
471;2021-08-27;20:20:58;Amanda;Hunt;640445417;333;GA 5P7MS;19;Y
939;2019-11-21;09:31:50;John;Spitler;133675592;334;GLE HFUNA;18;Y
958;2020-06-24;14:07:12;John;Tart;252316348;335;GS 1RG4Z;16;Y
487;2019-02-28;22:39:49;Kimberly;Richardson;541170261;336;GD SF50J;8;N
122;2021-10-13;08:10:30;Marvin;Rosenow;511651343;337;GA ARHW6;17;Y
169;2020-10-08;17:11:19;Stacy;Walker;791756875;338;GS TG067;1;Y
444;2020-06-23;16:23:49;Al;Banks;930372859;339;GA 4Y9HJ;26;Y
166;2020-11-22;04:48:47;Charles;Stephens;521705514;340;GD 22123;13;Y
147;2020-09-15;22:07:35;Charles;Dornier;999938791;341;GBY ST2G9;15;Y
129;2019-06-11;13:32:56;Rosia;Cook;067893302;342;GCH 5XFXW;9;Y
213;2021-09-28;12:39:23;Beverly;Mitchell;121151885;343;GCH LYFCF;24;Y
599;2021-05-21;12:22:27;Jennifer;Jones;266452222;344;GSP L7JFP;0;Y
609;2020-08-12;19:24:23;Marion;Lanham;213174539;345;GMB 88JA9;15;Y
25;2020-10-24;12:59:03;Jennifer;Dipietro;889397373;346;GD AKSUE;17;N
251;2019-07-20;11:10:48;Jeffrey;Hill;442401468;347;GCZ A8TNH;6;Y
903;2019-12-13;23:18:26;Amanda;Fillers;514139991;348;GKW 78PU1;23;N
565;2019-05-11;19:57:13;Gilbert;Gibbs;381327872;349;GKA RR48T;5;N
136;2020-01-08;06:52:56;Vicki;Allen;228735502;350;GD RAT2K;20;Y
987;2019-05-23;20:51:51;Sharon;Barabas;146233007;351;GA A3AR8;15;N
943;2019-10-03;15:45:36;Alex;Martino;219144602;352;GCZ XHELR;15;N
546;2019-02-14;10:00:54;Lynette;Price;388895625;353;GA AWNUA;10;Y
59;2021-03-28;03:06:40;Richard;Isaac;026227003;354;GS T73FN;15;Y
894;2020-05-15;22:28:29;Norma;Holton;725718677;355;GA 1UGGN;2;Y
68;2019-05-27;21:28:08;Robert;Locklear;303541712;356;GBY R2XR6;21;Y
194;2019-08-23;00:37:56;Ralph;Grooms;142731943;357;GS Y9MGK;23;Y
447;2020-06-30;23:36:58;Greg;West;277460742;358;GA 0788L;25;Y
991;2021-12-05;12:10:52;James;Mccormick;629123901;359;GCZ Z8RN7;8;Y
81;2019-08-25;07:19:20;Erik;Schlegel;623776104;360;GBY HN183;18;Y
112;2021-01-26;01:23:43;Abraham;Elza;466954841;361;GSP 9C9RP;3;Y
457;2020-03-16;05:26:49;Nicholas;Alvidrez;516488839;362;GCH WWPHG;22;Y
546;2021-03-02;07:19:04;Beatris;Breedon;048273047;363;GKW GXM4X;15;N
932;2021-02-28;00:31:27;John;Barnes;345200965;364;GD C0753;27;Y
366;2020-10-16;22:03:52;Charles;Adams;393373566;365;GBY 8S6RH;5;Y
934;2021-10-16;08:00:00;Elizabeth;Clayborn;494494107;366;GMB Z0S37;27;Y
621;2019-04-22;14:04:35;Hildred;Shane;241881512;367;GCH U834Y;0;Y
881;2019-02-02;16:22:30;Bella;Mulhern;072190867;368;GD S2PEM;5;Y
556;2020-03-23;05:27:13;Shirley;Paige;924106141;369;GD E512L;14;Y
325;2019-12-20;17:33:01;Michael;Bowie;534037570;370;GCH 5NNMR;26;N
333;2021-08-23;18:27:51;Jose;Taylor;128214262;371;GD FPJ2G;4;Y
969;2021-06-21;15:12:11;William;Gahan;669689439;372;GKS TL1G0;7;N
204;2019-01-22;08:08:49;Keith;Pettit;510766562;373;GA PXPNK;2;Y
228;2020-12-25;16:56:08;Adam;Hill;706312455;374;GS 5KMSX;4;Y
251;2020-03-04;17:55:58;Shawn;Warren;883546341;375;GBY X1E6C;4;Y
834;2020-02-12;01:19:32;Marie;Christensen;922858589;376;GND 9R9CT;23;N
563;2021-11-21;03:45:32;Richard;Allen;949538495;377;GDA C89HS;25;N
797;2021-07-21;18:12:38;Janice;Fulmore;833410781;378;GA RL2A6;24;Y
331;2021-07-25;21:15:39;Benjamin;Ziglar;874359962;379;GA YPLWJ;6;Y
625;2020-06-24;19:03:32;Otto;Bryant;342153788;380;GKW H0G91;26;Y
984;2020-11-28;13:18:34;John;Maxwell;311433497;381;GD 7PHF4;16;Y
697;2021-07-09;04:10:38;Adrian;Solano;463153908;382;GCZ R0XYM;27;Y
14;2019-01-17;23:38:38;Claude;Williams;676757467;383;GD AX0CR;20;Y
969;2019-11-22;14:39:11;James;Roades;775562521;384;GA WWRJH;2;Y
620;2021-06-11;14:16:24;Chelsea;Pou;915409827;385;GLE U66EX;0;Y
572;2020-09-11;20:26:03;Roberto;Trotter;490403114;386;GMB W0LJK;2;N
141;2020-06-17;00:42:38;Mallory;Patterson;318753003;387;GA R61S1;20;Y
473;2020-11-06;04:37:43;Thelma;Rudzinski;603159185;388;GBY 0FZ12;9;Y
414;2019-07-02;15:30:53;Johnny;Arsenault;690473624;389;GLE 5KAT9;11;Y
29;2021-09-16;05:27:27;Dorothy;King;983498065;390;GS MCU25;20;N
28;2021-04-14;23:58:35;Edward;Mcgregor;171504272;391;GBY 0FZ12;5;Y
299;2020-08-17;17:06:19;Nathan;Choy;005866486;392;GS 3ZXHS;3;Y
114;2021-09-27;04:53:17;Anna;Watts;744635730;393;GD YPJG6;2;Y
922;2020-05-19;20:55:22;William;Maybury;188010111;394;GND 9H6JS;6;Y
525;2019-09-05;15:52:28;Robert;Landry;132482804;395;GS UH4LH;3;N
329;2020-12-22;16:28:04;Kate;Knapp;082789594;396;GLE K0FNE;14;Y
833;2020-06-02;08:45:14;Lisa;Maher;102903770;397;GD 88ET9;26;Y
242;2021-10-12;01:21:37;Amanda;Watters;828445758;398;GS 5CWHX;12;Y
500;2019-08-21;19:58:27;Tina;Webb;056498134;399;GA G7CU1;17;Y
324;2020-06-24;14:15:37;Roy;Ramos;775384463;400;GA F9N00;20;Y
572;2020-09-12;17:01:42;Cole;Aragon;410126895;401;GMB J8ZZE;2;N
919;2019-03-05;03:58:54;James;Darby;039327529;402;GD 1LYKS;9;Y
905;2020-02-08;15:22:06;Ricky;Freeman;292768835;403;GA WWRJH;25;Y
561;2020-02-24;09:43:06;Mauro;Abplanalp;972196887;404;GKW H0G91;6;Y
551;2020-03-20;19:32:45;Patricia;Farnsworth;639667353;405;GKS XXNM6;11;Y
313;2021-03-24;04:29:12;Laura;Hernandez;071597690;406;GCZ EUWRK;17;N
572;2019-04-11;18:28:24;Frances;Buckles;072180872;407;GA G6G73;18;Y
915;2021-01-06;17:11:08;Lois;Olivarria;394844498;408;GD FPJ2G;2;N
461;2019-01-21;22:33:20;Bradley;Anderson;539513818;409;GD 1JMZH;6;N
414;2021-04-06;23:41:16;Alfredo;Black;287627927;410;GS M1GL8;2;N
712;2020-01-14;22:19:36;Joanne;Johnson;313962759;411;GA P3FW2;15;Y
184;2019-07-25;03:30:28;Kenneth;Brown;402061993;412;GD 18SNS;25;N
628;2021-06-18;13:48:10;Ada;Hall;000985668;413;GCZ E3764;5;N
946;2021-06-09;22:27:53;Alice;Hawkins;173930329;414;GD 0PY0E;22;Y
782;2019-07-25;16:42:47;Michelle;Macy;274982400;415;GSP C8CAP;9;N
220;2021-09-21;14:28:44;Jodi;Amaro;794622892;416;GS G0ZUN;6;Y
829;2020-04-26;11:59:34;Linda;Barraza;076299668;417;GMB 54LNG;1;Y
926;2019-03-20;01:41:56;Carmen;Danforth;703073809;418;GSP 9C9RP;23;N
639;2020-02-23;19:01:55;Everette;Carter;451967299;419;GS U71WG;7;Y
716;2019-12-23;11:47:29;Roland;Mullins;803346824;420;GBY RZU6X;12;Y
510;2021-06-20;09:13:33;Alice;Damiano;318141843;421;GD TC7FX;20;N
799;2020-03-02;14:29:15;Jeffrey;Grieco;213538483;422;GKA APGL3;24;Y
90;2021-02-02;02:41:43;Alma;Kayser;503646052;423;GA P3FW2;10;Y
60;2020-08-22;15:51:22;Linda;Law;553288102;424;GS L63TW;26;Y
852;2021-02-08;17:12:19;Germaine;Smith;395201945;425;GDA FNL4K;15;Y
793;2020-11-24;03:20:31;Kenneth;Fuller;878343658;426;GKS 94MTX;3;Y
414;2020-12-06;17:25:52;Tom;Pool;375946968;427;GLE N4T6T;16;N
733;2019-11-15;08:23:09;Vera;Horvath;314618339;428;GA XKN8H;18;Y
637;2021-10-18;09:45:51;Eric;Scala;959924714;429;GA HZ4LP;2;N
483;2019-03-14;22:28:07;Karen;Hanks;964625803;430;GCH FKZJ1;18;Y
364;2021-12-27;19:19:12;Jonathan;Gonzalez;099028526;431;GLE FLRGP;24;Y
396;2019-10-08;16:29:13;Bessie;Thompson;190724968;432;GSP K5FRJ;23;N
775;2021-10-18;12:54:02;Glenn;Gaston;690829209;433;GA 8YU51;20;N
438;2020-06-06;15:52:04;Ryan;Tabin;932918133;434;GA YUSXA;11;N
334;2021-06-12;01:08:03;Bob;Linstrom;969062871;435;GS 0YYEF;12;Y
451;2021-05-21;06:02:59;Amanda;Osborn;882852224;436;GSP FK0H5;2;Y
304;2020-11-26;04:01:57;Jorge;Harden;727884974;437;GS UKXY8;25;Y
233;2021-09-18;05:55:27;Juanita;Taylor;721290241;438;GD 7A5T2;8;N
561;2020-12-17;15:48:41;Angelica;Peters;798558133;439;GD FGNH1;9;N
491;2020-11-01;20:52:06;Kimiko;Bell;823305213;440;GA 4Y9HJ;7;Y
83;2021-07-16;15:47:31;Russell;Kriese;528365757;441;GS RP48S;10;Y
492;2020-03-31;08:05:00;Kimberly;Ware;597046906;442;GD 9UC4L;7;Y
373;2021-10-22;08:07:49;Christopher;Leigh;106779920;443;GMB Z0S37;22;Y
25;2020-11-27;20:59:16;Adam;Moten;183222035;444;GD AX0CR;21;N
937;2020-01-17;09:12:50;Robert;Hernandez;792954220;445;GA NXTWU;0;Y
268;2021-12-09;12:06:41;Linda;Gorham;434058102;446;GD 13T98;27;Y
245;2020-02-03;00:55:07;Maureen;Schmidt;492346881;447;GKW TY3W8;6;N
796;2021-02-16;08:38:32;Josh;Albright;766177643;448;GA RL2A6;13;Y
967;2019-11-30;05:33:44;Christine;Broad;196571032;449;GBY AR4N7;10;Y
953;2020-11-02;06:38:43;Gary;Brown;908760038;450;GS 5JZ3G;14;N
341;2019-02-17;19:04:41;Frederick;Pimentel;144404443;451;GA AWNUA;18;Y
907;2021-09-07;16:45:03;Blanca;Wilson;595986766;452;GA 88P0W;8;Y
702;2020-11-24;09:35:35;Sandra;Spearman;299253305;453;GS NYXM3;7;N
44;2020-09-23;04:44:43;Elizabeth;Steely;560579216;454;GS GK3E2;4;Y
308;2021-09-08;02:56:59;Helen;Savage;708565717;455;GA 4Y9HJ;10;Y
245;2020-08-23;15:55:39;Jocelyn;Zimmerman;393061837;456;GSP JHG8C;19;N
151;2021-09-25;04:44:36;Ana;Hendley;229988964;457;GMB Z0S37;19;Y
337;2020-11-23;04:42:15;Louis;Long;274112861;458;GD HARGE;17;N
837;2020-11-30;09:45:30;Irvin;Bowman;227099416;459;GS 5KMSX;0;Y
59;2021-12-02;11:15:37;Lisa;Jackson;540393110;460;GCZ 8790G;9;Y
187;2021-08-23;16:37:23;William;Mays;457896399;461;GMB 7C3K7;7;Y
530;2019-01-27;06:25:55;Neil;Scott;586963557;462;GND 0ZF7C;12;Y
471;2021-08-27;23:07:14;Mary;Saul;355028617;463;GA T0MEU;8;Y
969;2019-03-01;17:57:48;Linda;Butler;901339150;464;GBY EMSYS;1;Y
525;2021-10-01;20:50:25;Loretta;Cain;722264942;465;GD ER0W8;8;Y
241;2021-08-04;18:10:59;Jessica;Sims;839148612;466;GS 6PNKE;3;Y
437;2019-08-05;08:58:10;Lisa;Shane;573605348;467;GD 9C582;6;N
394;2019-10-30;19:05:29;Cathy;Rosario;045392270;468;GS UKXY8;3;Y
167;2021-04-06;12:26:40;Stephen;Clark;313135748;469;GDA Z8H0U;11;Y
642;2020-07-31;07:17:45;Timothy;Corona;147584645;470;GD 5W004;8;Y
570;2021-01-30;23:15:48;Melissa;Bryant;947486738;471;GSP EXK4J;5;N
473;2021-07-02;23:08:00;Bobby;Prochaska;976479371;472;GBY HLPWP;27;N
570;2020-10-20;18:49:18;Everett;Fuentes;314373495;473;GKA 567MZ;27;Y
253;2019-10-05;09:16:54;Carl;Long;699787397;474;GND U87J3;24;Y
21;2020-04-17;18:55:29;Evan;Winder;236489561;475;GSP N242X;3;Y
925;2021-12-27;21:10:36;Patricia;Lujan;113253568;476;GD CE57F;21;Y
361;2019-01-26;01:27:54;Tanya;Luckman;043875160;477;GD 8CJET;6;Y
991;2021-09-03;10:09:27;Ralph;Snowden;903697374;478;GA 3LK2N;1;Y
829;2020-04-02;22:02:35;William;Perez;829090576;479;GS 0WRMM;9;Y
879;2020-01-28;17:04:08;Floyd;Bradley;675944338;480;GD 1LYKS;12;N
232;2019-02-01;22:45:59;Sharon;Holder;893601745;481;GKS W6K0M;2;N
267;2019-06-01;18:48:46;Naomi;Roberts;120395382;482;GND 62SX2;20;Y
333;2020-10-22;10:48:41;Daniel;Dykes;395216733;483;GMB TP5S8;2;Y
761;2020-06-25;14:50:11;Liza;Smith;573464290;484;GDA E9FJ8;3;Y
654;2019-09-09;20:33:47;Rudy;Nason;168828521;485;GCH EJ167;3;Y
270;2020-11-06;19:05:37;Judith;Joy;290936221;486;GCZ E3764;12;N
508;2021-09-04;16:41:43;Dale;Vargas;200071300;487;GMB L07AZ;7;Y
360;2021-09-20;12:41:10;Peggy;Kornfeld;935313738;488;GD L72N4;2;N
68;2020-08-12;06:34:03;Sarah;Madera;328966983;489;GBY 1FKKJ;4;N
669;2019-07-16;22:27:12;Gladys;Brashear;102054686;490;GS SN2G6;1;Y
501;2019-11-01;20:39:55;Derek;Neumeyer;506438166;491;GKA 38R5R;25;Y
801;2019-02-07;21:30:37;Elizabeth;Fine;275708053;492;GSP T7C7W;3;Y
739;2020-10-09;05:12:17;Heather;Gonzalez;063517249;493;GS 433YZ;6;Y
589;2021-09-21;07:07:25;Audrey;Brown;353795021;494;GKS UUSFF;16;N
227;2020-09-24;23:08:27;Genevieve;Barnes;960329943;495;GA T0MEU;10;N
957;2019-11-23;01:02:52;Marion;Morley;789932200;496;GD 7KJ2K;17;Y
818;2019-09-10;18:54:01;Maria;Mcclain;777509118;497;GKW ZNSLX;8;Y
997;2021-02-03;07:16:02;Mallory;Velez;804376738;498;GA 5ZJU7;17;Y
403;2021-05-27;09:21:15;Melissa;Gonzales;902442071;499;GS WTXZ5;21;N
756;2020-11-07;10:17:49;Pamela;Williams;482669622;500;GD C7ZH2;20;Y
651;2021-08-27;04:34:40;Eric;Carter;898168960;501;GS T73FN;8;Y
411;2019-10-03;14:56:33;Christopher;Livingston;746195089;502;GS CA1TK;11;Y
652;2019-03-26;14:59:29;Linda;Burling;809026462;503;GBY 9E9F9;16;Y
933;2019-11-08;08:13:40;Linda;Solomen;343204709;504;GS AG3ZM;0;N
225;2019-08-20;11:43:09;Wanda;Brown;353607071;505;GKS 6GJES;11;Y
299;2021-04-27;17:59:09;Claretha;Glover;949699000;506;GKA K2NR9;3;Y
612;2021-06-07;10:49:35;Amanda;Phung;091460579;507;GND 13HAK;15;Y
116;2019-11-20;09:16:15;Jack;Helfrich;473605116;508;GBY ST2G9;9;Y
356;2019-07-15;15:08:14;Steven;Allen;769697714;509;GKA L5ZA8;11;N
556;2020-04-15;11:55:33;Sally;Milton;568403112;510;GLE E8UZE;21;Y
983;2021-02-10;20:58:07;Claudette;Lee;723010817;511;GLE 1H120;2;Y
213;2020-05-12;22:46:58;Emilia;Camire;980122255;512;GD 18SNS;18;N
348;2021-07-11;22:56:59;Mark;Williams;552017714;513;GBY SEHC0;24;Y
770;2021-08-08;05:24:48;Hedwig;Carr;105058190;514;GD FRU9F;9;Y
224;2020-07-25;03:13:50;Theresa;Gunnoe;637205805;515;GS XT76S;8;N
50;2021-05-30;05:04:42;William;Mcdonald;317730069;516;GD ZMNE2;12;Y
101;2021-08-04;08:15:32;James;Seifert;954827033;517;GD ELY50;25;N
427;2019-10-05;16:25:11;Martha;Walters;141716723;518;GD KJMN9;15;N
562;2019-05-16;12:19:16;Stephanie;Womack;762109002;519;GD 3SSKP;6;Y
322;2021-02-16;21:58:52;Annie;Vasquez;732330128;520;GD EMRMJ;0;Y
876;2021-06-09;14:28:56;Bryan;Armstrong;504949627;521;GS 19NPF;3;Y
505;2021-11-12;14:05:10;Elizabeth;Scott;015646734;522;GKS U28HL;27;Y
601;2021-07-02;09:40:34;Troy;Pryor;453159280;523;GBY HLPWP;14;Y
970;2021-11-03;11:27:33;Gloria;Crooks;704210223;524;GA AWNUA;6;N
92;2020-08-07;23:55:04;Randall;Lamb;063947309;525;GA MCNKR;14;Y
820;2019-03-04;20:28:39;Sharon;Nunez;231179489;526;GD GR38R;10;Y
948;2019-10-26;05:56:47;Peggy;Nathanson;691593782;527;GA AK55F;12;N
874;2019-01-13;16:10:31;Xavier;Swonger;371051033;528;GMB FUP9E;27;N
540;2021-01-03;02:58:46;Stella;Hansberry;910783844;529;GKS 1ETFT;5;Y
725;2021-01-11;16:06:05;John;Burrowes;246137927;530;GSP MUUTC;10;Y
35;2020-09-15;23:02:05;Daryl;Hubbard;586025852;531;GSP N242X;19;N
242;2021-12-20;17:18:14;Kyle;Weaver;246231735;532;GS 91FCR;26;N
873;2020-02-21;03:00:34;Katherine;Voss;443982240;533;GND 9TAU1;24;Y
222;2020-07-16;11:11:52;Dana;Evans;295329455;534;GCH U834Y;8;Y
938;2019-11-03;12:24:39;Barbara;Johnson;603074352;535;GDA LNKE4;23;Y
96;2021-05-24;11:50:36;Werner;Stewart;263582216;536;GA PRWFH;19;Y
998;2020-03-04;10:34:25;Jeffrey;Mayers;171977634;537;GND 855P7;21;Y
673;2020-05-10;16:58:42;Annette;Singleton;671107391;538;GND CL20R;5;Y
849;2021-10-11;00:01:57;Ernest;Gordon;526117718;539;GS AEYW1;19;Y
108;2020-10-10;08:44:58;Tracy;Carr;136016583;540;GMB U0G4E;4;Y
390;2021-12-12;10:46:13;Clarence;Scarnati;526924370;541;GKS CY1KR;19;Y
788;2019-08-02;10:26:50;Arlene;Barlow;635463546;542;GA 1WZ43;17;Y
404;2019-02-16;20:05:27;Ruth;Hemberger;502538880;543;GA AA4M5;2;N
648;2020-12-31;21:51:18;Leroy;Harms;307943131;544;GBY YM9H8;14;Y
770;2020-04-13;06:31:04;Thelma;Rawlinson;029375427;545;GCZ NTE1H;1;N
611;2019-05-14;23:51:43;Robert;Mendez;890277723;546;GD 0PY0E;16;Y
702;2021-06-18;07:34:36;Mary;Mattson;074812664;547;GA C079U;27;Y
143;2019-09-05;12:39:25;Charles;Ward;738183767;548;GLE N4T6T;26;Y
35;2020-04-22;22:42:12;Forrest;Chase;643629125;549;GD S9T3Z;27;N
797;2020-09-13;13:23:25;Ralph;Brinkmann;428303578;550;GS SSRZA;0;Y
93;2019-04-04;03:10:56;Peter;Smart;356058723;551;GD LXZSG;16;N
818;2020-11-17;19:52:19;Ronald;Morton;895132028;552;GD 5FTPA;10;Y
653;2020-12-26;21:05:33;Adan;Rovero;313899496;553;GD S3LRA;24;Y
328;2020-10-19;04:35:52;Corina;Dilly;602763833;554;GKW JTP6M;25;Y
768;2021-12-17;00:14:30;Theresa;Frisch;181193628;555;GD N7G2A;25;Y
461;2019-07-19;12:09:07;William;Phillips;277317273;556;GA CR7XN;3;Y
260;2020-03-25;20:16:59;John;Wronski;521255591;557;GA 5G0TA;27;Y
511;2019-10-29;04:01:51;Edna;Baker;097451177;558;GCZ MT96Z;16;Y
119;2020-07-22;13:48:15;Gregory;Hayes;449474322;559;GS 6MCKL;13;N
914;2019-07-16;08:29:09;Anthony;Saborido;222183780;560;GSP US9KR;19;Y
712;2021-09-18;05:43:15;Olga;Ellman;337756729;561;GA 6MJMJ;8;Y
789;2020-09-27;22:47:42;Agnes;Murphy;113872977;562;GBY TG90H;10;Y
29;2020-12-14;19:50:48;Thomas;Rone;682522534;563;GS XT76S;3;Y
326;2019-06-20;12:48:18;Daniel;Drew;866558270;564;GMB 4AACN;12;N
736;2019-07-12;15:57:46;Rudy;Merle;605304053;565;GKA 8PSFJ;22;N
146;2021-03-09;19:15:16;Craig;Verrett;778163427;566;GD 88YGK;13;Y
543;2021-04-25;20:36:10;Linda;Kumar;925882199;567;GCZ YHAKU;13;Y
628;2019-08-19;07:06:05;Savanna;Ward;169455287;568;GA G6978;15;N
201;2019-02-18;18:04:22;Aileen;Eiselein;750200965;569;GBY 862NY;25;Y
561;2019-05-03;06:24:28;Beatrice;Waddell;997782395;570;GA 1UGGN;6;Y
878;2021-04-28;14:15:46;Matthew;Webb;823247322;571;GND 13HAK;0;Y
83;2021-03-16;20:21:32;William;Means;979431140;572;GS NX1CJ;19;Y
682;2019-07-17;19:36:04;Anna;Bennett;680998057;573;GDA 6A3TE;16;N
349;2021-03-16;15:04:37;Carol;Johnson;966424208;574;GD RM02K;11;N
524;2020-10-04;19:21:46;Joan;Drake;437622295;575;GBY TYFHY;26;Y
679;2019-11-27;02:36:58;Marvin;Bliss;885491850;576;GA 0788L;25;Y
30;2021-09-15;08:07:13;Nona;Ezpeleta;202147726;577;GS XGGRF;3;Y
27;2019-10-29;11:41:53;Alisha;Burkman;667476487;578;GS A9PSW;26;Y
744;2020-01-13;02:25:07;Stephanie;Ferrera;336766214;579;GS T9SCM;13;N
213;2020-09-24;16:58:15;Michael;Guerra;199439867;580;GDA K4T99;10;Y
783;2021-11-29;15:36:55;Herman;Sparks;448580732;581;GD N7G2A;8;N
242;2021-03-02;16:31:47;Tammie;Perez;049506038;582;GBY HLPWP;3;Y
716;2020-10-22;05:25:33;Jean;Harrod;456380347;583;GA MC39A;10;Y
468;2019-06-24;19:04:06;Jennifer;Benton;753171015;584;GS 0YYEF;3;Y
222;2020-09-05;12:29:21;Chester;Redner;883261608;585;GBY TYFHY;17;Y
678;2021-06-04;07:32:56;Nita;Hoke;257837198;586;GKS NWUXK;11;Y
611;2020-07-14;13:52:20;June;Lovelady;675254892;587;GS 1RG4Z;20;N
361;2020-03-09;14:30:23;Robert;Huertas;005703466;588;GD FPJ2G;24;Y
335;2021-10-19;19:13:42;Maria;Palmquist;926829862;589;GCZ RXCPS;25;Y
719;2020-06-03;19:29:29;John;Leblanc;832491357;590;GBY G0AUM;7;Y
339;2021-11-02;14:59:08;Cori;Dumbleton;569783575;591;GND 9R9CT;23;Y
209;2019-04-27;04:01:40;Cindy;Witt;290941336;592;GA CU1RM;27;Y
903;2021-01-14;23:11:38;Michelle;Reyes;748936367;593;GS UH4LH;0;Y
629;2021-07-11;07:54:55;Lisa;Hawkins;167025138;594;GS 96UH5;4;Y
43;2021-07-11;04:48:53;Michael;Kamerling;703303318;595;GLE HFUNA;6;Y
650;2021-11-14;08:37:38;Carolyn;Fegley;339356280;596;GS M71FJ;7;Y
152;2021-08-11;11:21:11;Constance;Mckeown;674330836;597;GLE EHXNZ;23;Y
101;2021-07-03;17:32:55;Rodolfo;Miller;629113508;598;GD P7ZW2;11;Y
361;2021-02-07;07:27:12;Gertrude;Wiggins;282944150;599;GD S9T3Z;19;N
414;2020-05-27;04:22:26;Frank;Brooks;633760161;600;GMB MXXY8;23;Y
871;2021-04-02;10:16:16;Connie;York;702859527;601;GND WR76W;11;Y
465;2021-08-08;17:29:47;Ruby;Rudnick;925463411;602;GD FCF1K;13;N
267;2020-08-06;16:24:29;Johnny;Pierson;947620967;603;GKW KAHL1;24;Y
766;2020-12-11;18:55:34;Michael;Martindale;528311165;604;GA KCAZ4;25;Y
830;2021-12-31;00:51:33;John;Davis;768991332;605;GBY AR4N7;23;Y
844;2019-09-19;17:45:50;Glenn;Lopez;460891385;606;GCH 7X44T;24;N
246;2020-10-11;21:48:35;Everette;Packard;691603330;607;GKA 567MZ;13;Y
985;2021-03-22;07:42:49;Pamela;Fuchs;415251837;608;GKW X4U9J;20;Y
632;2019-03-30;18:56:57;Marco;Lane;358352471;609;GCZ F414S;7;N
488;2019-03-16;08:32:12;Tessa;Reyes;866333711;610;GKS GC4KG;26;N
781;2020-02-04;16:58:09;Charles;Gerena;894118855;611;GKA 19M4Y;14;Y
97;2020-07-12;02:17:47;Elizabeth;Culligan;251879246;612;GMB 154P4;8;Y
21;2021-10-29;12:41:10;Leonard;Schwartz;507969702;613;GA ARHW6;17;N
28;2020-08-10;16:42:16;Rick;Gravley;196731384;614;GD KFTG5;4;Y
608;2019-12-10;00:28:58;Barbara;Martin;438136937;615;GA TALJ7;3;N
199;2021-09-02;11:20:22;Matthew;Workman;293905977;616;GS 0NCJE;20;N
175;2020-04-26;20:06:19;George;Sanders;628308423;617;GKS E6JK0;13;Y
55;2021-07-15;03:38:13;Jose;Doty;977684687;618;GD LXZSG;0;Y
403;2020-12-24;12:25:42;Laura;Downs;837271960;619;GA 5G0TA;2;N
235;2020-11-07;18:20:12;Sherry;Edler;900763212;620;GD J320X;9;Y
493;2021-05-08;14:41:57;Julio;Mckinsey;495900767;621;GS HM8WJ;14;Y
250;2020-01-20;02:45:29;George;Sheehan;541453276;622;GA 4TXX9;18;N
924;2020-10-30;14:40:06;Charlene;Mcallister;434904923;623;GD 0URGR;14;Y
429;2019-02-05;04:35:31;Ross;Fraiser;328118707;624;GKA R5EPF;20;Y
387;2021-07-01;04:03:09;Max;Benesh;512263901;625;GA 4Y9HJ;19;N
696;2021-09-27;07:06:12;Robt;Clifford;923831039;626;GBY 29KEA;14;N
591;2021-01-01;02:01:17;Helen;Hayes;855502600;627;GD 75MGG;3;N
992;2020-07-02;01:12:24;Jacqueline;Vilven;117300277;628;GD 6KNT8;27;N
329;2019-01-30;08:00:13;Deborah;Shannon;187716448;629;GLE 4MEYP;27;N
913;2020-05-22;09:35:35;Darrell;Baker;198915928;630;GA 88P0W;5;Y
885;2021-11-26;06:31:53;Leo;Copenhaver;693866594;631;GND 5L42W;17;Y
382;2020-03-14;23:15:00;James;Griffin;299165156;632;GKS 3Y8GT;20;N
371;2021-08-08;08:38:21;Rosa;Dobbs;344654366;633;GND P13S4;21;Y
60;2021-12-28;14:59:41;Garrett;Smith;113821051;634;GD JS2W5;10;Y
